sentences,bias,subjectivity,vader,flesch-kincaid
how to get . rar filesize but from header ? maybe i can compare with size on disk and than know if download is completed where should i go than ? this may help you **unknown** ( description of the rar file format ) ok  thx  hope it helps me,0.60894119851,0.55,0.9532,2.9
how do i install rar for linux ? i just downloaded the . tar . gz file well  there 's unrar and install it from the repos repos ? using the synaptic,0.08092183689,0.0,0.3527,2.5
i have flash problem in ubuntu . the video and stuff is playing ok . but i can't control any objects form flash ( like buttons scrolbars etc ) does any one have similar problem ? i have something similair i cant click on links in flash objects what about the flash buttons ? on youtube everything works . on other web site doesn't,-0.06867490282,0.425,-0.1306,4.4
hello i cant find the w32codecs in the repo : what are you trying to play ? i want get the divx web player working : would gstreamer sufficient ?,0.29335451073,0.0,0.4696,3.6
"""**unknown** **unknown** **unknown** **unknown** ? english pls :] you need a file named """" **unknown** """". srt ok i download the file and i renamed it into the movie 's name but it still not applied did you restart movie player/ : what do you mean ? the . srt file needs to be in the same folder as the movie and you need to start the movie player after you have the . srt file there did you check the . srt file to see if it has a diff time stamp per line ?""",0.32160011944,0.5313,0.5252,4.0
is it possible to view video cds in ubuntu ? you might have trouble with encryption  but if you burned it yourself  then yes . is your fstab set up correctly to show your cd drive ? yes . it can mount other cds . just not vcds,0.05364119256,0.525,0.7657,0.5
you cant just transplant kernel drivers between versions and expect it to work there 's this thing called a kernel module im aware of linux internals  its just not a good idea people do it every day . compiling kernel modules and then loading them is not a big deal  or a problem  or even close to a bad thing to do .,-0.29338816331,0.4042,-0.8227,11.5
hi  i downloaded ubuntu 11.10 and i created a usb with it to install it on my laptop but once boot with usb  starts the live but clicking on install ubuntu 11.10 does't start . no error  no messages . can you help me ? why not try 12.04 describe your problem one more time . i used make startup disk from ubuntu 10.10 to prepare a usb disk . i booted from usb  ubuntu 11.10 starts  there is the icon install ubuntu 11.10 but after clicking doesn't run without any message hmm  weird to try with another usb disk ? i guess you could try that bad . with a second flash booting the system with this message : unknown keyword in configuration file boot : it sounds like the usb may not be being created properly .. only thing i can think of . i downloaded unebootin . it 's strange because it prepares the flash very very fast . could be ?,-0.4409839079,0.5774,-0.9089,2.9
is there something for linux that lets you prompt for a password before you can start an application ? yea its called file permissions how do i do that ? i want to set a password for evolution ! register | **unknown** right click on shortcut  hit properties  permissions tab and then ? set it to what you'd like ,-0.30445700572,0.5679,0.5621,4.8
i am sure that the password is correct  because i use it for sudo . if y type in whoami a get **unknown** can anyone help me with this ? i recently upgraded my kernel to 2.6 . **unknown** in order to get a webcam to work ( and it does work with this rc kernel)  but now the 3d driver for my ati graphics chipset is disabled and won't reinstall ( when i try to activate it from the hardware drivers window it simply does not change to active)  can someone help me to get graphics accelleration back ? so you have logged in successfully ? then why do you say it is always wrong ? becaue in the terminal mode ( ctrl+alt+f1 ) i cannot log in,0.04985471677,0.5446,0.7998,6.4
i just let dapper update ... it told me i needed to reboot  i'm assuming it updated the kernel ..... and x won't start says module nvidia not found but apt-get install nvidia-glx tells me that the newest version is already installed can anyone help me sort that out try removing it and reinstall by it i mean the nvidia module just remove it first sudo apt-get remove -- purge nvidia-glx i don't think it 's a kernel issue yeah i'm sure it 's just a matter of the modules not getting updated but under gentoo i just run **unknown** hrm .. i've never had a problem updating kernels w/ my ati driver but i suppose it 's possible it 's probably a setting that i need to set in synaptic are you using the vesa driver now ? nope....i'm on a different machine at the moment i just have console on my ubuntu machine,0.14684925557,0.685,0.9069,12.6
im in progress of upgrading to intrepid  and update manager just popped me asking if i want to replace my modified /etc/init . **unknown** . sh  this is the diff it reported : **unknown** but i have never touched the file directly . should i replace it anyway or do i have to make some checks ? you should be fine  dpkg also saves the old version for you where does it save the old copy ? in the same dir  under the same name except with . **unknown** appended to the end you can find its pid with ps ax | grep < name > and then kill -9 < pid > they mean different signals  basically they say that it has to close now yep,0.24250416557,0.4216,0.4871,7.2
is there any graphical ( ! ) folder diff application for ubuntu ? meld thanks  looks nice,0.38531128444,0.7333,0.7177,4.9
does anyone here have experience setting up dyndns without installing their update client locally ? are you using the update client built into your router instead ? trying to set it up the server itself to keep in touch .,0.113201515,0.0,0.0,6.8
add repositories i have all repositories active . did you apt-get upgrade ?,0.09802871133,0.6,0.4019,10.0
"""- might as well use **unknown** for cd ripping ) - got any voip recomendations ? misunderstood dpkg -s build-essential install it in ubunto  the default is """" no open ports """" so what would the firewall do ?""",-0.27744900443,0.55,-0.4329,7.2
hi guys  do you know the difference between gdesklets and screenlets ? they're just different widget engines . they have different widget formats  they work differently ... ok  well i've now installed them both  and i'm not keen on gdesklets  but i can't find how to use screenlets run the screenlets manager . press alt+f2 and type in screenlets-manager thats great  thanks,0.38646028842,0.5417,0.9021,5.2
hi the otherday i wasted money getting things i already had and couldnt use it all  this gave me an idea for a database with three/four **unknown** one with what i have in the cupboard  one with recipies i can make with those thing i have **unknown** by time to make and prepare and the number of people that recipe serves  a third list of things i need to make that stuff i cannot make say if i want scones but am out of flour . .. this database must use google or the bbc website to find recipe 's any way of doing that using open office thats a wicked question ... im going to go with .... yes ! how ? i am a bit of a noob,-0.20421414462,0.34,-0.5334,11.8
"""hi all - i just had a process using 99% cpu for a while  called """" **unknown** . gif x """" - i can't seem to find any reference to it at all it 's nowhere on the filesystem running wine/ do you have wine installed ? is that a wine process ? no pls answer the question its possible for wine to run oddly named files ... if its a win binary or exe regardless of name is why i asked the question""",0.19471402761,0.5625,0.504,5.6
the ati driver howto says i need atleast radeon 9500 . i have 9000 . that ok ? install envy and install the ati driver using it uh ... your graphic card is supported by the legacy driver ---- envyng error : ati 's legacy driver does not support your operating system might wanna read the faq on the envy site for that error .... or ask in the forums ... **unknown** is the authors name .... he is very good with support good to hear ! lo *lol . it didnt work at all  and i had to enter recovery mode and reconfigure xorg :p crap ... you have a 9000 you said ? it said something was wrong with the driver so it went into low res mode . yeah  rad 9000 ( my friends pc is really old ) i would check in the forums ... there used to be a lot of howtos for them ... slytherin may have more info but the 9000 is a little too old for me ... (cheap card for 40 bucks is better hahaha ) lol .,0.28398663297,0.5711,0.9222,2.9
"""i've set up an ftp server but when i log into it from another machine i don't see any files . suggestions ? where is the default directory ? what server are you using ? i havent used vsftpd  but there should be an option  thats my guess is the default directory is empty  maybe its /home/ftp  but i dont know for sure you were right  the folder is /home/ftp . now if i can figure out how to write to it without using sudo ... make the group have write access and add users that you want to be able to write to it to that group figured it out  thanks for the help . btw  do you know the syntax for entering an ftp site with a specific user name in a web browser address bar ? like  """" ftp :/ **unknown** """" or something ?""",0.12109265765,0.5593,0.7443,6.4
where can i find info about 8.04 ubuntu server edition like php  mysql version ? you can message the bot : /msg ubotu info php hardy and that will give you pm from the bot that should be php5 btw  and no space before the /msg thx,-0.03157954427,0.0,0.6705,3.2
hi guys  i just upgraded from 8.04 to 8.10 and i'm in need of help  the libgl1-mesa-dev package is reported broken  how do i fix it ? sudo apt-get dist-upgrade and see how it works -) no it will catch whatever you missed : should i remove the broken pagkage first or just type in the command ? i would just do it and see what happens first apt-get update first apt-get update first : ok i will do it now : this will take a while sorry  i don't know why its taking too long to update :) : ok the update is done with no errors additional stuff fixed ? : no package is still broken :( additional stuff installed ( actually this is the correct question ) if so restart,-0.08786398487,0.4822,-0.9207,7.6
hello everyone i downloaded alternate cd for 7.10 booted it on my hp 6015b and after choosing any options from welcome screen  screen turns black and nothing happens . any ideas ? run the cd check on it it 's the last option i believe tried as well but it turns black after choosing this option as well . reburn it at a much slower speed,0.31037059208,0.3389,0.6369,4.4
that 's not the way to do it . first of all  best not to suggest it . second  the preferred way is sudo -i ahh yes  thx i've been away from the ubuntu for a while np,0.37353256284,0.2111,0.8957,2.1
"""how come #xubuntu is so quiet ? uses fewer resources that way . xubuntu too bad xubuntu haven't got the evolution-alarm-notify fixed yey so then fix the bug  wait for a fix  or buy a new machine . i believe if i can get a new machine i would do that so then choose one of the other 2 options i gave you no  the solution is """" fix it yourself  or wain for a fix """"  so is the a solution to normally given to new users  to fix the buys ourselves ? a chroot does not improve performance . why are you using a chroot ? no  the solution is """" fix it yourself  or wain for a fix """" in windows you *cannot* fix it yourself . all you can do is wait . because if you're too poor to buy a computer  a vista license is just another expense yes i am poor ? so ? shouldn't that what open source software all about .. so that poor people like me given the chance to do our work with free sofrware ? i'm sorry the answer isn't """" here ! download this installer and run it and all your problems will be solved with no effort on your part !"""" life is like that  dude . ) i am not asking for a point and click sol ution so  do some work and fix the bug . or  if you can't don't complain about people not doing the work for you .""",-0.37259370586,0.5492,-0.8004,5.2
"""using 11.10 on an averatec 2500  anytime i start a video in vlc the sound is all garbled and riddled with crackling and feedback ... this corrects itself if i simply open the sound settings menu  but i'd like to find a cause and permanent solution for this if possible ... any ideas ? does this happen with all video formats or just one format ? does this happen with other video players ? happens with any video format ( have tried . avi wma wmv **unknown** 's mkvs  pretty much anything ) and with any video player ( vlc is simply my main one ) does this happen with other oss on the same hardware ? no sir  and didn't happen with previous version of ' buntu  just this latest one ... its not even a big problem  just a bit of an annoyance  but i haven't been able to pin the cause down have you tried changing the audio out module in vlc ? yes  i completely lose sound on any settings other than default  alsa  or pulse and the issue still persists with those settings anything funny in dmesg ? actually  pastebin dmesg and we'll look at it . will do but give me some time since i have no idea how to do that ( feels like an idiot ) looking it up now open a terminal  type dmesg  and hit enter . then copy and paste everything that appears into pastebin.com . thankyou  one moment posted to pastebin under """" **unknown** sound issu """" i'll need the url **unknown** sorry again  thankyou for your patience no problems . thank you for choosing a good nick . i have to get going  but i may have a lead for you . any leads would be appreciated""",0.41384177547,0.4809,0.9295,6.4
hi all  for some reason cups is no longer stating on boot . so i have to manualy start cups . can someone help me out ? you can find cups startup setting at **unknown** i just saw that im currently in the runlevel unknown :p if this point out to a bug which version are you using ? normal runlevel is 2 ubuntu 10.04 i believe i must have previously been using runlevel 2 since before this monday everything wasd fine . after multiple reboot i am always in runlevel unknown . which is why cups does not start . it can't process the runlevel script . sshd also does not start same thing as cups yes  you are right  it 's a bug **unknown** * upgrade upstart  my system is already up to date from what i understand ... can you switch to runlevel 2 ?,0.11731865288,0.4814,0.7608,4.4
"""i don't want dedicated support and i'm certainly not paying anybody but there 's no point to this channel if nobody wants to help fix issues what ' s your issue ? ! **unknown** when i try to boot  it fails on """" run_program : ' /sbin/modprobe ' abnormal exit """"""",0.03554886489,0.3929,-0.6152,9.1
what would it take to get sshd installed by default on ubuntu ? i have a spare kidney that i'd be willing to part with ( slightly pickled though ) if ti helps . why ? it 's just my biggest ( and only ) pet-peeve about ubuntu,0.08117659411,0.6389,0.4515,4.8
im looking for a gui based cpu stress test  like prime95 in windows tried cpuburn ? umm yes i did a while back  its command line based though ahh ok i only know of that and fuzz,0.45525602798,0.5,0.5574,5.6
anyone else ever had the live-cd not booting because of a bcm43xx not loading error ? no always booted just no net tried it on a dell vostro just now and it hangs on the error  keeps trying to load it over and over u could try to boot with no net lol  alright  didn't even look at the option menu at boot to see if that was possible :) thanks for the tip jamie,0.51044585104,0.4833,0.9508,12.6
jrib : **unknown** yes ? my movies does not run smoothly at my ubuntu gksudo gedit **unknown** . conf thanks the error message is pretty straightforward so ?,0.1112401142,0.5458,0.755,4.1
hey guys on my laptop running ubuntu i can hover my mouse of a music file and it will start playing  what enables that so i can make it happen on my desktop hey guys on my laptop running ubuntu i can hover my mouse of a music file and it will start playing  what enables that so i can make it happen on my desktop stop i did not mean to send that two times in a row i dont suppose you know the answer do you ?,-0.32104625376,0.6875,0.1027,32.9
"""hello . i am wondering  is there anyone that can help me get wireless working ? i am on a frsh instal of ubuntu studio 64bit on a 4  1 macbook pro . no network manager applet  restricted hardware is reporting that the driver is installed ( broadcom ) and it worked fine under regular ubuntu 32 bit with studio packages on top of it . ive done all updates  even manually added network details in network app . but in """" network tools """" app it say s im using """" lo """" and that """" eth0 """" and """" pan0 """" dont exist have you followed the mac guide ? do you get other interfaces listed when running """" ifconfig -a """" in a terminal ? let me try that i get eth0  lo and pan0 i recognize only eth0 check out https://help.ubuntu.com/community/macbook i have scoured that which version do you have then ? it says as long as the driver is installed it should work  4  1 / studio 64bit 9.10 have you got the macbook online via a wired connection right now ? yessir also did you see the wireless driver in ' hardware drivers ' ja ? yessir  it says """" enabled """" hmm ok so turning that off and on again like the guide says changed nothing ? needs a restart too of course er  i'd disable now  let it do its ' thing  re-enable  then reboot :) so when should i re enable ? right now after it calms down after disabling .""",0.20562457777,0.5193,0.8767,7.2
"""aptitude is bettar than apt-get for something simple like xchat i don't think aptitude makes any difference .. or ? i think the dependencies resolve better  and when he wants to remove a package it will take care of removing unused dependencies please tell me you've got something more solid than """" aptitude is better with dependencies """".. i've never had any dependency problems using apt-get apt-get removes unused dependencies too""",0.48817979541,0.3429,0.9273,14.2
hey ! i got questions regarding **unknown** **unknown** replacement)  just theory but i like to discuss  anyone here ? /query keybuk thank u very much !,-0.15244216815,0.4867,0.7955,7.6
hello  everyone  how can i make the permission window show in ubuntu ? theres a tweak/setting to show ' advanced paemission settings in nautilus ' somewhere .. may have been in ubuntu-tweak or myunity not sure what you mean then .. urr ... my english is not very good  so ... the window shows before we install apps to get permission yeah i mean the position of the icons locate ... my ibus always goes before my other indicators ' icons can you help me ?,-0.1264949779,0.5286,0.397,6.8
reckon it 's a bug ? > yes . the program was compiled against an older libbluetooth-dev that provides an older library . the program needs to be compiled against the newer libbluetooth-dev . ahh  how do i do that ?,0.28336755516,0.3333,0.4696,4.1
~/ . **unknown** . default this must be it skold jrib xmod yeah guess so wat do u wanna do ? i wanna save my bookmarks because im going to reinstall ubuntu a fresh copy,0.3436524751,0.55,0.7717,4.4
"""hey  i have an nvidia gforce4 mx440 yet ubuntu detects it as an sis 315pro pci/agp vga display adapter . how can i change that anyone ? i'm i to understand that out of 812 people no one can help me out ? :( i have an nvidia gforce4 mx440 yet ubuntu detects it as an sis 315pro pci/agp vga display adapter . how can i change that what is it that you're reading that says it 's """" detected """"? the xorg . conf xorg . conf is not generated dynamically run sudo dpkg-reconfigure -phigh xserver-xorg it still the same . odd . i would think it woudl have regenerated properly . run lspci | grep nvidia what does that do my bad  lspci | grep nvidia that should tell us device information for anything by nvidia that linux can see . ok  will do nothing it just goes back to command prompt its not an ati card i know that  but i want to see what it says . nothing **unknown** : 00.0 vga compatible controller : silicon integrated systems [ sis ] 315pro pci/agp vga display adapter i'm assuming that this is your onboard vga perhaps ? my motherboard doesnt have an onboard card hrm . i'm trying to figure out why it 's not identifying right . you're sure this is an nvidia card ? it didn't come from ebay or something ?""",-0.32474740614,0.4666,-0.2767,5.2
hi people ... how do i fix the fact that i can't see the applications drop down menu in the main toolbar  where i can see the places and system menu fine ?????? verrrrrrry strange !!! you could try adding it by right-click what do you mean ?? what do you mean right click it ?? i just removed it from panel .. it 's processing and seems possibly to be stalling .. i smell a restart coming it 's removed from the panel . how do i add it back  the applications drop down of all the applications ? in gnome or kde ? how do i get to **unknown**  if that all was removed from the panel ??? / how do i get to **unknown**  if that all was removed from the panel ??? / how do i get to **unknown**  if that all was removed from the panel ??? /,-0.39758883447,0.4824,-0.7805,3.3
hi all  i realise that this is incredibly unsupported and all that . but what are the technical possibilities of moving my home directory onto a new partition without reinstalling ubuntu ? very easy ... just mv /home /home2  mkdir /home  mount the new drive as /home and cp -r **unknown** /home i just did it this morning changing my /home from local to a raid 5 partition thanks alot :) - i'll keep a note of that .,0.08307787922,0.5232,0.9031,10.3
run ' sudo blkid ' ! numlockx | blitzhere i ran ' sudo blkid ' but it doesnt show me the disk . fdisk -l does show me the disk but without uuid hang on  checking on how to generate a new uuid http://askubuntu.com/questions/109938/change-hdds-uuid might help,-0.08246970208,0.4545,0.5916,3.3
i'm new . what 's the proper  ubuntu way of installing shockwave into our system ? shockwave itself is not implemented for uni systems . i'm a gamer . what game ? or is it one of those web-based ones ? yes  web based what 's your fave games ( **unknown** ? you won't be able to play that then  on any unix system  except possibly through wine . you played open arena ? i can only play a few maps there are only a few maps . around 5 or so were made .,0.11960176897,0.5345,0.9146,4.4
! who | robbie_crash damn it damn this channel ! who | **unknown** i saw a couple responces to my first message . i wasn't sure quite who was going to be helping me . direct rendering reporting yes doesn't mean anything . if compiz is working though  that means your drivers are at least capable or direct rendering ( without swrast ) you can try asking in #radeon if anyone has seen such a thing . typically the problem is with compiz not without it so that 's interesting yea  i know . its really odd . thanks for letting me know about #radeon  i'll ask in there you probably wont get much help unless you report all your system info,0.06577372549,0.4471,-0.2156,4.8
oh . so at the moment i'm merely under the **unknown** that it 's starting from the ntfs partition ? :-) how would it boot when you delete ntfs if it was on the partition we might be having the same problem  it won't let you move partitions around ? at first i was just trying to shrink the ntfs partition and ignore the issue ... but gparted wouldn't shrink it properly  so i'm trying to get rid of the partition . i'm quite happy to reformat the entire disk - so long as i'll be able to get ubuntu back as it currently is ( **unknown** . i deleted ntfs and am trying to expand a data partition  but adding to the partition is being troublesome since it 's not after the original ( or so i'm told ) i haven't deleted the ntfs partition yet . you're resizing your main ubuntu partition ?,0.0331642628,0.4728,0.2816,7.6
hello all ! anyone knows if ubuntu supports network installation throught wireless usb device ( atmel chip ) ? not quite the firmware is not available in the installer but after installation  it should work out of the box it 's included in our standard kernel thanks .... i'm going to download the iso file .,0.31155513864,0.2,0.7088,8.4
does anyone have a laptop with a synaptics touchpad ? ubuntu always autodetects it as a normal mouse  which means that some of the features don't work properly  and i experience some weird problems with ubuntu ( the **unknown** focus grabs onto things  and doesn't let go until i right click on them ) i used to have one . i had to fine tune xorg . conf any chance you could point me to some good docs on doing that ? i was attemping to do just that  but ended up with what i guess is a **unknown** tutorial because it broke the mouse configuration rather than fixing it :p it 's explained in the documentation of xserver-xorg-input-synaptics i think **unknown** i think and back up xorg . conf before fiddling with it,-0.07081325892,0.5623,-0.2287,9.1
you can stop that if you remove the cd reference in your /etc/apt/sources . list its appreciated regardless . i don't know why anyone would care to answer questions in a irc channel .. otherwise test their sanity . some of us just like to be helpful if we can :) my cd-rom is ide as im sure most here are i guess,0.6552467258,0.6222,0.9313,5.2
how are you using 1.8 tb what do you mean ? its going to be storage only for videos it 's full,-0.170820825,0.7458,0.0,-1.1
can someone tell me where i should post such a question ( as the one i did above) ? you didnt ask a question you made a statement like i said thats not really a question yes ! that 's actually the command that got me into trouble . now i boot into the partition and get nothing sudo dpkg-reconfigure xorg can i do that externally ? as in ... w/a live cd  and specify that command^ be implimented onto the partition in trouble you should be able to still get a console screen from your existing install i assume you mean chaning session type before logging in  however - after choosing my boot selection in grub  nothing happens - just a black screen sounds like you the system isnt booting at all okay - so what i did shouldn't be causing this kind of result ? it must be something else ? ( because the xp partition sitting on the same drive boots fine from grub ) yeah exactly it should be quite easy to fix if it was merely a mis configure xorg boot a live cd a see if you can chroot into you existing install please google some instructions google ubuntu livecd chroot repair i'll definitely look this up . thanks for all the help :) cheers !,0.23001590335,0.4297,0.9752,10.7
"""hello i am sure i am over looking something very obvious but i cant ping out of my server by ip or name but i cant ping out of my server is there a routing config i am missing ping ip or **unknown** ? neither works ping ip and name i can ping internal traceroute www.google.com does it reach google ? it resolves the name but does not get there bad default gateway address setup your clients networking again . i used dhcp all other computers on network can get out its a client behind a router then  ok . yes behind a cisco asa 5510 /etc/resolv . conf is ok ? yes proxy settings ok ? no proxy ok  hmm ... """" route """" and see if it differs from the rest of your computers ok this does not look right 10.0 . 1.0 * **unknown** . **unknown** u 0 0 0 eth0 its the client lan ( 10.0 . 1 . **unknown** ) ? yes route | grep -i """" ug """"""",0.22071504145,0.5509,0.9791,3.3
hi  how do i stop a service from starting up at  um  startup ? so as not to have to do /etc/init . **unknown** stop each time i turn on the computer ... make the startup script in **unknown** **unknown** non-executable . do you mean group  user or owner executable ? is chmod **unknown** enough ?,-0.29094904282,0.5268,-0.6046,4.1
"""don't kick him yet i'm going to see if he can explain what problem he is having . """" me """" is a us state correct ? maine that 's a state ? okay""",0.61273714126,0.5,-0.2869,0.9
how do i install . deb packages in ubuntu ? sudo dpkg -i packetname . deb thanks,-0.01769343672,0.2,0.4404,2.5
i have to have it on full blast to hear movies then when i had a youtube video playing when firefox started up it blasted my speakers i hate ubuntu my speakers are ruined gstreamer codecs well i think so on ubuntu i have to put speakers on full blast to hear movies but audio i don't like mp3s have you checked your volume settings ? yes,-0.45342433108,0.725,-0.1444,25.5
booo guitar here 3 doesnt work with wine yet frets on fire ? when running gh3 with wine i get required security module can not be activated . this program can not be executed . whats that ? gh3 ? ? no  it is a **unknown** similar to gh but i don't know gh well enough to tell if it 's got nearly the same features does the gh3 guitar work with frets on fire ? no  fof is a game by itself then whats the point ? does it use the keyboard ? in fact i don't know  i was just telling you about it so you could investigate has anyone else here got gh3 to work in linux when running gh3 with wine i get required security module can not be activated . this program can not be executed . and see if it was anything you liked,-0.43599482472,0.4607,-0.4369,5.6
i am trying to create a user that can acess sftp through openssh 's built in one  but not ssh in or access other folders than his homefolder assigning the user to /bin/false seems to also make sftp not work there is a special login-shell for sftp cant remeber the name  there you can only use sftp and nothing else ( maybe see man ssh ) not sure what i am looking for :/ usermod -s /usr/lib/sftp-server username http://www.debian-administration.org/articles/94 that is the login shell i was talking about it was in the big google manual :) i thought it was also in man ssh  sorry,-0.00021664392,0.7419,0.4779,19.3
hello can anyone help me setup vpn access through openvpn there is a very detailed guide here that may be helpful to you : **unknown** isn't there some sort of gui i tried from networkmanager it 's not working the vpn provider sent me certificates and a . ovpn file ..,0.0917757528,0.7875,0.6705,19.6
**unknown** : **unknown**  you wanted to play a dvd ?? **unknown** ?? ( check **unknown** ) i want to watch a dvd  and use k9copy ( kde copy program ) as well ... i installed vlc and here i sthe output of vlc when started from a terminal when i select to play the dvd : why did you send nick to me ? so 15 min later i got vlc not working ... wasit a copy you tried to run ?,0.12521964688,0.5667,0.7998,2.9
anyone know how to play * . pmp media file ( from sony **unknown** ? consider vlc . you want to ? why ? i try with vlc  xine  mplayer  but not work,0.14685554474,0.6,0.3378,-0.3
has the **unknown** issue been resolved yet ? you are using flash 9 ? i'm not using any flashversion at the moment .. i just know that it didn't work the last time i tried it,0.2082589305,0.3333,0.264,1.7
guys  i need help with file permissions . i need a way to change the owner of a bunch of files/folders in my home folder from root to me . then set the permissions so gdm doesnt complain just a moment ... **unknown** i cant find my script that does it .. :) it basicially is wiaht raylu says - with some extra bits . ok let me see here do not get ' permissions ' confused with ' ownership ' also :),0.26813968111,0.65,0.9222,4.0
hi there if i have a patch and i want to modify it  is it possible manually  and above all is it simple ? i don't want to write another patch .. just modify that patch yes  only if you are careful . ( try to apply the modified patch to a clone of the target and see if it is fine ) ok  what 's the most common error ? because i have modified it but i get errors,0.1213947466,0.6063,-0.2498,5.2
! snmp ! snmpd ! monitor please stop please join #ubuntu-offtopic what about you join to **unknown** ?,0.22605210907,0.6,0.7701,6.4
hey guys hows every 1 this is not a chat channel this is a support channel .. for chatting use #ubuntu-offtopic hey one question  i install a windws driver for my wifi card using ndiswrapper  but it wont connect to the router  and the password i give it is the correct one ndiswrapper sometimes does not work with encryption .. you may want to try a linux native driver ok zenxr ill try that the linux native driver dosent work for me pastebin your lspci output - i may be able to point you in the right direction for the driver its a usb wifi card then lsusb -- chances are though you should buy a compatible usb card,-0.01777848821,0.6652,0.3818,14.6
how can i edit a . so file ? by editing the original source code and recompiling . that 's a little bit impossible in this case  could i also download the . deb and edit in there ?,-0.2067514408,0.75,0.3939,4.1
hey hey everyone . i play wow  and i want it on my laptop . my laptop is running ubuntu 8.04 . anyone had any sucess with **unknown** ??? i haven't personally  but i think if you look on the ubuntuforums.org under gaming  or on the winehq website you'll find instructions/help with it i have found several guides for it  i was wondering if anyone has warnings or advice .,0.43713474261,0.475,0.2477,6.0
does anybody know when more of the 32bits programs gonna get supported by ubuntu 64 in the apt get servers hoary has considerably more . you wait until april :-) -xy or -zoom system > administration > system logs system > administration > system log  even thanks .. i have looked in that system log  but cant find anything .. what should i look for . the problem is that i can not start vmware anymore .. it tries for a few seconds but nothing happens ..,-0.11278593139,0.5286,-0.0772,5.6
can anyone please help me i cant enable desktop effects and i have a 1 gb nvidia gforce gtx 280 did you install nvidia drivers ? try running compiz -- replace -- debug from terminal and see what it says it says compiz ( core ) - debug : could not stat () file **unknown** . **unknown** . so : no such file or directory private ... don't want to polute :d the main chat here well not this card so how can i get my audio to work have you found a solution ? i don't know what i should be looking for ... can you explain it to me in details ... i have a dvi to hdmi my sound was working before we installed the nvidia video and now my audio stopped working did you check gnome volume control for different output devices how do i check that ? gnome-volume-control then look at hardware tab ... how do i get to gnome which system do you have installed ... ubuntu or kubuntu ? ubuntu 10.04 ubuntu alt+f2 ... then type gnome-volume-control k i click the hardware tab now what ?,0.10835266541,0.4869,0.8258,5.2
"""howto submit an open source project to ubuntu 's """" download package manager """" ? /join #ubuntu-motu : ok thanks""",0.59198680603,0.4,0.6249,7.6
"""does anyone use this ? sudo sh -c """" sync && echo 3 > /proc/sys/vm/drop_caches """" i use it in a cron every 30min . - is it smart to do it  or retarded for my personal pc ? whats that command do exactly ? it clears garbage from my memory quite drastically tho ! try to write """" free -m """" then paste that code in terminal and try """" free -m """" again did u see the difference ? im at the library :) hehe .. copy it .. it will impress you regarding the freedom it gives you in ram http://hack2live.blogspot.com/2009/05/ubuntu-free-kernel-cache-memory.html my home computer has 8 gigs ram  i dont need any free ram  but this is getting a bit offtopic now :d""",0.30495280861,0.6561,0.9464,5.6
is that to say ubuntu is only ubuntu if it has packages from the ubuntu repo ? ubuntu wouldn't be ubuntu if it was comprised of packages not sourced from an ubuntu repository  so yes - but that 's not the only factor in deciding the legitimacy of ubuntu but it 's a major one of course it wouldn't i think you hit the nail on its head when you said that 's not the only defining factor though .,0.0027585016,0.875,0.3062,15.8
my system locks up after a while and i can't get it to resume without a hard reset . anyone have an idea where to check to see whats up ? it may be a hardware problem where do i check ? you will have to do some troubleshooting . does it happen with other operating systems ? do you get scrambled ( distorted ) video when the system crashes ? if so  your video card is bad . i had a similar problem no scrambling  just a black ( but backlit ) screen with no response from the hd or os if i hit crtl-c  or anything like that . strange also  if i hit by power button normally in ubuntu it will just hard shut off . if i push it when its stalled like that  i don't get anything unless i hold it down for 4+ secs to do a hard shutdown any ideas where to go ? no :/ can i ask another question about getting ubuntu to load certain programs in certain workspaces ? ask i want to start ubuntu and have the terminal load full screen in workspace 1  mail and chat in workspace two  etc ... is there a script i can write for that kind of thing ? or lets start simple . if i am launching a program fro mthe terminal ( i like using the keyboard over a mouse ) can i set it to launch to a specific workspace ?,-0.09771725976,0.5096,-0.3765,5.6
"""if i do sudo aptitude install kubuntu-desktop  am i using kde  or gnome with **unknown** ? if i want to run kde-only  do i have to do something else than sudo aptitude install kubuntu-desktop ? yes  you have to remove gnome sudo aptitude remove gnome-desktop ? unfortunately  not . that would only remove a metapackage ( same for removing ubuntu-desktop) . you can try removing """" libgnome2-0 """" because that will take most gnome dependant packages away to be certain that you have a """" pure """" kde ( i.e. kubuntu ) installation  you should either reinstall  or check against the package list of a fresh kubuntu install""",0.36820245328,0.5996,0.6747,10.7
my keyboard doesn't have a home or end keys  how do i map a key combination to this keys ? your keyboard sucks . indeed,-0.36295303829,0.65,-0.3612,2.9
hi can anyone please tell me how to install jre ? my path is old im new can anyone please help out in installing java re ? does anyone know the sudo apt-get for jre ? i think there is a **unknown** installed by default ok ty what i need to know now is how to install from a tar . gz ? have you tried untaring it and reading the readme ? not yet do you advice ??,0.06116997612,0.4386,0.9013,3.3
"""how do i shutdown the computer from """" system """" menu ? why u need to shutdown from there .. tim  switch10_ i just want to add """" shutdown """" option to """" system """" menu u can add it on panel above ... :p nice to see a indian girl using ubuntu ... good . keep it up ..""",0.21692329127,0.675,0.7906,2.1
have you checked that 3rd party website ? can't remember the name now :/ hehe .... um  im not sure : s i'll see if i can find it ... it has support for hardy since i've used it http://www.albertomilone.com/nvidia_scripts1.html,0.13079919552,0.7222,0.5773,5.2
