sentences,bias,subjectivity,vader,flesch-kincaid
this afternoon - at four o'clock. i don't think we've got any suitcases.,-0.07080730795,0.0,0.0,3.3
the men who came to see you at leavenworth. the one's who made the arrangement... who were they? maybe i can talk to them. miles. three other suits. that's all i know 'em as -- suits. were you there? you turned leo over on his face. but the coyotes must've turned him back over man cuz his spirit is out. it's out and it knows. what do you know about spirits? you ain't no in'dn. leo knew something heavy and was trying to tell jimmy. but you must not know how serious it was or you would have delivered. do you realize what leo could have told jimmy?! do you?! i took him out before he got the chance. he didn't say nothin' about tashka sha. and now his spirit is in the dirt. forever. what's tashka sha speak english speak english! red deer table! what's with you man?,0.70397004921,0.2202,0.807,1.3
uxoriousness - that's my favorite kind of love.  excessive love of one's wife. there you have me.,0.01581755567,0.82,0.9081,6.4
what was his voice like? you knew you weren't talking to some low life fag you know.  he had command of the king's english. did he pay? always - like tits on a pig.  i wish i had a million of those bimbettes. and oswald? like i told to the washington boys bertrand called that summer and asked me to help the kid upgrade his marine discharge... so you saw oswald how many times? three four.  he came in with a few cubano swishes one time i remember...,0.63292866063,0.225,0.7476,3.3
yes! you can stay in my room. i'd like that.  i need to be away from here.,0.16997305596,0.0,0.6696,-1.8
oh my! sorry didn't mean to startle you. you didn't give me a chance to knock. guess you can tell from my reaction i'm not all that used to visitors out here. what can i do for you? i was just wondering if you happen to know anything about paul sheldon. what do you want to know? anything you can tell me might help.,0.32681411251,0.8438,0.5535,2.1
i'm not kidding. carl stood me up this morning and then he was murdered at the flea market.... murdered?!! yes murdered! you said you hated your teacher yesterday and he was murdered too. i don't know... maybe mom's nuts! it's a cool idea misty! let's make a gore movie about mom! better yet a tv series!,-0.32858907672,0.6167,-0.9457,2.5
can i come in? yeah sure. you're not...busy? dad come in.,0.4264067142,0.8889,0.594,2.9
i don't need a babysitter. what you need is a collar.,0.90136394418,0.0,0.0,0.5
it's kinda money actually. make someone bleed. no man we're in the play-offs.,0.0544506889,0.1,-0.296,3.7
"""what does that mean? don't shoot me i'm friendly.  you can use that when you surrender. how do you say """"come here baby.  i'm horny.""""  i can use that now. don't even try it.  you offend a woman out here you're in serious trouble.""",-0.38379024229,0.5135,0.0093,0.9
"""leonard dutton erlich. they don't matter. i want the king. we're getting there. because in his so-called construction job tommy makes a daily delivery to a place called """"the hole."""" the strip joint? i believe they call it a connoisseur's club. owned by delt.""",0.18433568123,0.0,-0.0762,4.1
my daughter. i haven't been on a bike for years.  when was the last time you rode a bike? they say you never forget. forget what? forget how to ride a bike.,0.00492699767,0.0667,0.52,1.7
prints? nothing so far. what about the ballistics report? lab's backed up we're still waiting for it.,-0.12982691247,1.0,0.1179,1.7
excuse me fella. ...did they... would you excuse us please...? don't fuck with me fella.  i'm talking about a fuckin' cadillac car that you owe me...,0.45365010181,0.2333,0.5346,2.1
okay. i'll be talking to you. keep warm dear. let me hear from you. bye. bye.,-0.02753230436,0.55,0.6597,-1.8
i must say you look very good mr. chairman. looks can be deceiving ... we know you've taken a great risk in inviting us here.,0.19626909138,0.765,0.7264,1.7
where is everybody? it's early yet. it's nearly a quarter after four. the party was for four wasn't it? yes darling gosh in my day kids arrived at birthday parties before anybody was ready for them times have changed.,0.0498276972,0.4,0.446,4.8
"""wait.  did i just say """"hon"""" to him? yeah dotty. you did. _ 50.""",0.35100786345,0.0,0.296,0.1
is there anything i can do for you monsieur? no no.,-0.32345776334,0.0,-0.5267,2.9
come on man. not with the owners here. hey baby... nothing. what are you doing...? yeah i'll probably cut out early...,-0.03536555989,0.3,0.0258,1.7
i'm sorry you can't see that i know you could once -- you made a little speech once that i'll always remember and i know the others do too --  they remember and they see how you have changed. that's why they didn't want to come tonight to you jabez -- you're as blind as a burma bat with your gold pot! mind you it's not the money i've been talking about it's what you make of it. i -- i don't know what you're talking about! i -- i haven't time to listen to all this -- no -- you haven't time -- you haven't time for your mother or your wife or your child. it's your fault! you brought daniel webster here -- just to try to make a fool of me! you played the sneak behind my back -- made up all sorts of lies against me! you can get yourself out of my home -- go back to the other house -- that old place where you belong -- i don't want to -- to talk to you again!,-0.31449430133,0.4302,-0.9155,5.6
i do. thank you.,0.08387729284,0.0,0.3612,-3.4
...so? i think someone's watching.,-0.29992945,0.0,0.0,2.9
i don't understand.  it wants us to play the game.  it's been taunting us ... put in a quarter. it can turn itself on alex!  it doesn't need a quarter. yes it does.  don't you see?  we have to play by the rules.  that's what it wants.,-0.0112243172,0.2,0.428,-1.0
the fbi didn't tell you i was with them? they didn't <i>tell</i> me anything they asked questions. but you know what i'm talking about don't you?  about glenn don't you and the second car? i know a glenn.,0.35681733528,0.0,0.0,0.1
what should we do? what if he recognizes us? come on it's too late now...,1.17369538115,0.6,0.0,0.5
alright agnes... it's alright. one two three...  it's alright... it's me doctor livingston it's alright alright. thankyou agnes thankyou. how do you feel? frightened. do you remember what just happened? yes. that's good. do you feel well enough to stand? yes.,0.03403391254,0.55,0.9192,2.1
i see.  so this wasn't simply a chance meeting.  you came here with a purpose. i told you my car broke down.,-0.36812543863,0.323,-0.5484,1.3
"""you know what you got here? not really - there's excessive resistance in the cranking circuit ... you know what you gotta do -- ? not really -- you have any other answers besides """"not really""""? not -- right. you want to test the voltage drop ... use the voltmeter ... remove the primary lead from the ignitioncoil and crank her ... see what you got ... you understand -- ?""",0.08062459089,0.4685,-0.4137,3.7
adrian. laurie!  good to see you.,0.00045653982,0.6,0.4926,0.9
go!  go!  he's got her. suspect westbound on olympic.  grey sedan.  has hostage repeat...,0.81127970535,0.1,-0.3786,2.5
chef what does it mean that we're at war? it's... it's not good children.,-0.42933629545,0.6438,-0.7435,-1.1
get a higher arc on the ball jamie.  and for chrissake square your shoulders to the basket. like you know anything about it.,0.15471691809,0.5,0.3612,2.5
"""oh my g-d i read about this!  it's called a """"pregnancy insanity.""""  quick she needs a sitz bath -- look i might be moody.  i might be gassy.  but i am perfectly sane.  think about it.  in school they tell us """"dreams can come true.""""  right?""",0.64989008926,0.6714,0.8718,0.9
he's manic norman.  you know that? this reliance on harry is misplaced. you hear me?  totally misplaced.  he's overlooking things.  obvious things. like what?,0.55808214657,0.3,0.466,3.7
can i help you? this your store? yes. think i could rent a scooter? you have id? not really.,0.07683483436,0.2,0.7476,-1.0
sh! hurry! you do it! you'll be able to throw it further than i could.,-0.010900925,0.5625,0.0,-1.1
i went out in my goddamn underwear too. get out spike.  i'm so sorry.,-0.63470303905,1.0,-0.5915,0.1
pack of cigarettes. what's your point?,-0.0417122,0.0,0.0,0.9
we believe we have a suspect. what a relief. this unaccountable specimen was found in the south wing corridor.,-0.17822578774,0.0,0.2263,4.5
"""i felt like it so what? goddam you and ann make such a big deal out of it. you told ann about this? of course. she is my sister. i tell her almost everything. i wish you hadn't done that. why not? it's just something i'd prefer she didn't know about. she's a grown-up she can handle it. i just... ann is very... hung up. it just wasn't a smart thing to do. did you sign any sort of paper or did he have any contract with you saying he wouldn't broadcast these tapes? no. you realize you have no recourse legally? this stuff could show up anywhere. it won't. i trust him. you trust him. yeah i do. a helluva lot more than i trust you. what do you mean? exactly what i said. i'd trust him before i'd trust you. how much clearer can i be? it hurts that you would say that to me. oh please. come on john. you're fucking your wife's sister and you hardly been married a year. you're a liar. but at least i know you're a liar. it's the people that don't know like ann that have to watch out. by definition you're lying to ann too. that's right. but i never took a vow in front of god and everybody to be """"faithful"""" to my sister. look are we going to do it or not? actually no i've changed my mind. i shouldn't have called. well i'm here now. i'd like to do something... how about straightening up the living room?""",-0.21725305225,0.4005,-0.9489,1.3
they have noble faces. i've always thought that myself. oh yes.,0.76535388893,0.9,0.6908,2.9
we know you're not stupid ms. tramell. maybe that's what you're counting on to get you off the hook.,0.19289477416,1.0,0.4168,0.9
dude dogs hate me.  i don't know why. me and k-9's just don't get along. well get along with this one.  go ahead of us.  don't get seen and don't let that mutt out of your sight. fuck what's his name? cheeco.,-0.44781596911,0.75,-0.8407,-0.3
want one? i don't drink beer. mommy won't know.  you can do anything you want right now.  mommy won't know. what i want is to help my father.,0.4384018146,0.5357,0.5574,-0.7
let's blow chauncey. let's!,-0.0417122,0.0,0.0,-1.0
wha -- ? yeah iris. you know anybody by that name? no.  hillbilly you'd better get your wise ass outa here and quick or you're gonna be in trouble.,0.11321322978,0.525,-0.1431,6.0
they came all the way from tarzana. it's a wonderful thing to have so many devoted friends.,0.49600807066,0.75,0.8762,4.1
do you need us? of course i need you.  it's dark in there.,0.82838444652,0.4,0.0,-2.2
what's gruner like? they'd never talk in front of me. they'd walk away up the beach. nervous about something. who was? ryuji and gruner. and dieter. friend of gruner. just went along for the party. and you? it was a good job. not many ways for a foreigner to make money here. ryuji hires me to organize business meetings...take care of things.,0.38703316689,0.55,0.9176,2.9
a hit. you sunk my battleship.,-0.43800875306,0.0,-0.0258,0.9
that goes double for me. i don't want to live any more. i feel like i want to yell my head off--just yell anything.  bulllllllllllllll-dickey! i'll kill myself. the wife of harold ryan is going to marry a pansy next?  this is the end of western civilization as far as i'm concerned.  you must be crazy as a fruitcake.,-0.15031314337,0.4143,-0.7234,2.9
what the fuck is that? it's your grass.,-0.23027028961,0.6,-0.5423,-3.4
no wire. now that that's out of the way... you want the woman here's how it works.  you pull fifty large out of your mattress or wherever and i make a call to bring her in.,0.41454870519,0.4286,-0.2263,2.1
i wouldn't do that. do what?,-0.00793215034,0.0,0.0,-2.6
it's a real privilege sandman. thanks.  i thought you'd be older. i expected a red. i am. your own work? and i did it myself right on there.,0.00118145384,0.3956,0.6597,0.5
there's something about the openness of your face that makes me want to speak the truth.  yes my family ate dripping.  beef dripping and four to a bed and a privy out back in the alley.  are you also from the slums mr. boone? we weren't rich.  but we weren't poor either. no you were middle class like all americans. i guess you'd say we lived on the wrong side of the tracks. in dudley there were more sides of the tracks than any american can imagine.  every englishman knows his place.  and if you forget there's always someone to remind you.  my family had no doubts about who they were.  but i was an aberration in that household a freak of nature.  i had imagination cleverness joy.  where did i get that?  certainly not from them.,0.34357769174,0.3913,0.9273,4.1
yeah we promise. well there's my boys.  shit. i gotta go. looks like i caused a ruckus with that shot. half the damn neighborhood is comin'.,-0.27260859224,0.4833,0.2023,0.5
"""how could i tell 'em your sale?  eh? i don't have a tel...i'll tell 'em your sale when they bring in the leads.  alright?  shelly.  alright? we had a little... you closed a deal.  you made a good sale.  fine. it's better than a good sale.  it's a... look: i have a lot of things on my mind they're coming in alright they're very upset i'm trying to make some sense... all that i'm telling you: that one thing you can tell them it's a remarkable sale. the only thing remarkable is who you made it to. what does that fucking mean? that if the sale sticks it will be a miracle. why should the sale not stick? hey fuck you.  that's what i'm saying.  you have no idea of your job.  a man's his job and you're fucked at yours.  you hear what i'm saying to you?  your """"end of month board..."""" you can't run an office. i don't care.  you don't know what it is you don't have the sense you don't have the balls.  you ever been on a sit?  ever?  has this cocksucker ever been...you ever sit down with a cust... i were you i'd calm down shelly.""",0.31684316251,0.5572,0.9276,1.3
what did mama tell you? when i wear this badge you treat me like a man of the law. i'm sorry deputy dewey-boy but we're ready to go.,0.06937081856,0.75,0.6908,2.1
dad lives here? not in this wing actually. no.,-0.1446316072,0.1,-0.296,1.3
'please remember that dr. furtwngler risked his life to help anyone who asked him. i personally testify to having seen literally hundreds of people lined up outside his dressing room after concerts to ask for his help. he never turned anyone away. after he heard me play... i am a violinist... he gave me money because i was unable to feed myself or my family and then he helped me to escape to sweden. he helped countless people in similar ways.' and this only one of these letters major. i have lots of them.,1.04597422541,0.4643,0.7579,4.4
wait... just wait. it was him. you can't go in there.,0.16182865641,0.0,0.0,-3.0
the table's fine if it had some cholesterol on it. two sausages six bacon strips fries three eggs over easy and coffee. you're gonna die soon with that diet you know that? we're all gonna die soon. i will. you will. it sure sounds like your son will.,0.07273984709,0.7407,-0.0772,2.1
damn it.  if only we could get to those suits... dawn then thinks of something - why can't we? i don't know the condition of the compartments.  depending on damage debris...could be a fatal mistake.,-0.14687473539,1.0,-0.8957,2.1
hell! what is it?,-0.28816245616,0.0,-0.7088,-3.4
empty 'em 'till they're almost flat. and turn your head. there might be some debris flying your way. why?,0.38651191669,0.3125,-0.2023,0.9
oh let me go and have a bit of peril? no.  it's unhealthy. ... i bet you're gay. no i'm not.,-0.26958224612,0.6417,-0.8591,-0.3
perfect but i can't use it right now i've got to get these locks done it's a matter of priorities. yeah i'm beginning to see that. just save me a little patch and i'll do it later.,-0.02585932125,0.5089,0.8625,3.3
here's to. an interesting experience. i'll drink to that.,-0.08272336367,0.5,0.4019,4.9
what's that? oh let's not talk about it. why not? it's a secret. you don't have secrets from me. it's too dangerous papa. but they're going to love it. ah there she is!,0.69641991675,0.7333,0.7508,0.5
so what if we just did it...today. pack up.  drive straight down to bixby.  get serious. we could.  we could.  but we'd have to get <u>really</u> serious.  it's gonna cost twice as much to rent a place. so?  that car wash pays good and they're always looking. car wash?!  that's got no future. if we're gonna take the plunge we oughta have a better plan than that. yeah sure.  go ahead and plan it...for a year or two.,0.80389518533,0.4818,0.9032,1.7
mr. rielly? my name is mark kincaid. i'm with the l.a.p.d. are you aware	of last night's events? yeah. a real tragedy.,-0.36254299098,0.2056,-0.5514,0.5
i've always thought of myself... as a man of science. that's what's wrong with it. then... you're in a state of conflict jeff.,-0.40019897679,0.9,-0.6597,0.5
j.m. inc. be all that someone else can be. i have to see you. sweetie! oh but we can't. it's business hours. i need to keep the membranous tunnel open for paying customers.,-0.16861810125,0.5,0.3382,0.9
howdy. where the hell have you been?,-0.27842683656,0.0,-0.6808,2.5
hi i'm max cherry. your bail bondsman. the day you got me out of jail? yeah that night i went to pick up a guy. i hear he's staying at this house so i sneak in wait for him to come home. wait a minute. after we were together you went and snuck into a guy's house? uh-huh.,0.07019174638,0.0,0.3736,0.5
what's up guys? why don't you beat off at your house? i don't have a vcr at my house.,-0.155930933,0.0,0.0,-2.6
but marylin without this you're completely exposed. i want to be exposed.,-0.33186523211,0.4,-0.2291,6.8
ta. i'll bet this one's seen some action.,0.76443439915,0.1,0.0,1.7
and the united nations? surely? the united nations voted not to hear our appeal.,-0.07439706849,0.8889,0.8343,4.8
sera... i hope that you understand how i feel about this. first of all you're welcome to my money. we can buy a couple of cases of liquor and you can have the rest. but i don't think you're talking to me right now about money. no? no. i think you're talking about you. i'll tell you right now that i'm in love with you... but be that as it may i'm not here to force my twisted life into your soul. i know that... ...and i'm not here to demand your attention to the point where it changes your life. we know i'm a drunk... but that seems to be all right with you. and i know that you're a hooker. i hope you understand that i'm a person who is totally at ease with this... which is not to say that i'm indifferent or that i don't care... i do... it simply means that i trust and accept your judgement. what i'm saying is... that i hope you understand that i understand. thanks i do understand. i was worried about how that would be... but now i'm not. and you should know that included with the rent here is a complimentary blow job. ah yes... i suppose sooner or later we ought to fuck. whatever that means. open your presents.,0.24902171307,0.5565,0.9747,2.1
go tell your father we're eating. dad's home already? in the bedroom.,-0.170820825,0.0,0.0,2.5
yes? i was thinking that uh...you know while i was up there and all...that maybe i could you know...try to meet a girl.  i've been thinking about that a little...just these last...fifteen years or so.,0.17945509291,0.0,0.4019,1.7
i'll leave from the office tomorrow afternoon.  call the group.  schedule an emergency strategy session for noon. that'll be a nice little holiday treat.,0.03425304786,0.75,0.5898,5.6
marcus! arghhh! oh!,-0.0417122,0.0,0.0,-0.3
sure.  the kremlin.  makes sense. the kremlin.  why not?  listen this is all too indiana jones and the lost city of king tut for me man.  throw me in jail and go ahead just try and throw alex... jail you asshole!  our foot soldiers will blow your brains out!  bunny ball-ball!,0.1602355215,0.8889,0.0,3.3
diana -- you heard from jessica lately? yes.,-0.16018853867,0.6,0.4019,4.8
what are you talking about? when i said quincy could do better i was thinking about you.,0.36183053655,0.5,0.4404,2.9
yeah.  she'd be half as strict as you. but she wouldn't let dad treat me like that. look you gotta stand up for yourself. learn to fight back.,0.10708060844,0.0833,-0.3479,-1.1
"""""""true love."""" he said """"true love"""" max. my god -- don't say another word valerie. he's afraid. ever since prince humperdinck fired him his confidence is shattered. why'd you say that name -- you promised me that you would never say that name -- what humperdinck? humperdinck. humperdinck. ooo-ooo humperdinck i'm not listening. a life expiring and you don't have the decency to say why you won't help -- nobody's hearing nothing! humperdinck. humperdinck! humperdinck!""",0.59936479922,0.68,0.8631,6.4
yeah we'll miss breakfast! breakfast! hell i know just the place where we can chow down an' thaw out before we shoot back on home. 'kay?,-0.56455838032,0.1444,-0.7896,2.5
while greenly's getting coffee anybody else want anything? shit! shit!,0.69966955824,0.6333,-0.8168,9.6
do you <u>know</u> king boris? no--no. do you know the marquis de la tours? i would like to. you'd better not. he's really very dull. but anyhow when the king tells the marquis he saw me the marquis will tell the marchesa. and the marchesa is the best friend of the duchess of chambro. and <u>she</u> will phone the princess de costa. the princess doesn't like me--but i don't care! why should you? but she talks a lot. and before this night is over all venice will know it. and tomorrow it will be grand canal gossip! ... oh!,0.60359172565,0.6125,0.9504,1.3
what is this place? remember in the diary - nancy said that she kept finding herself in a boiler room?  fred krueger worked here.  it's an old power- plant - a steam generator!,0.72597507124,0.2,0.0,2.5
come up to boston with me? sure. we'll go next weekend and -- now. now! i have to go now. i have to see the frozen charles! now! tonight! um okay. i'll call my study partner. yay! it'll be great! i'll get my shit.,0.08194916664,0.5878,0.8507,0.9
oh... a dorothy. well... we're not in kansas anymore.,-0.170820825,0.0,0.0,5.6
that's too far ahead to plan. yes i guess it is a little too far ahead. well let's see. what about the engineer? why can't he marry us on the train? oh darling!,0.73493556918,0.8333,0.8501,-0.3
miss caswell got lucky too late. the audition is over. over? it can't be. i've come to read with her. i promised max. the audition was called for 2:30. it is now nearly four. is it really? i must start wearing a watch i never do you know... who read with miss caswell? bill?  lloyd?  well it couldn't have been max! who? naturally enough your understudy. i consider it highly unnatural to allow a girl in an advanced state of pregnancy- i refer to your new and unpregnant understudy. eve harrington. eve! my understudy... didn't you know? of course i knew. it just slipped your mind.,0.43246204053,0.516,0.8723,2.1
okay now left at the next turn... past the oxygen units.  make a right there. then go through the antimatter vent... okay...  okay now what. now make a right you'll see a doorway that opens on the central manufacturing facility.  the bowels of the ship.,-0.02426497995,0.3413,0.4215,3.3
do you feel better now? do you?,0.5660982583,0.5,0.504,-1.1
i was in love one time but she said i wasn't financially reliable enough. and she needed that. by she do you mean he? no.,1.14193759075,0.4469,-0.0516,2.9
what is the matter with you? you're trembling? am i? why i - i don't know any reason why i should be unless of course it's you . . . me? being alone with you has always done this to me. you know that. for a celebrated bounder that is an awful admission. besides i never knew that any female could do this to you . well you can. you always could. liar! you're just suffering from lack of sleep.,-0.34475242507,0.6389,-0.8898,1.7
i don't blame you niki. really i don't. it's this culture where everything's based on sex sold on sex...  ...magazines music tv. it's destroying everything. buy this 'cause of sex use this 'cause of sex. kids think it's normal. they think they're supposed to talk dirty wear scanty clothes... don't get upset. i lied too. i don't make no five hundred dollars a week. everything i make goes to granville. granville? my man. 'pimp.' i split 'cause he don't treat me for shit. thinks he's so cool 'cause he's black. i once tried to take my clothes but he says 'you can't take 'em 'cause they're my clothes -- i bought 'em.' yeah with my fucking money...,0.28885535133,0.5417,0.1932,2.5
"""what a """"drag."""" """"well done"""" cactus.""",-0.07582899376,0.0708,0.2732,-0.3
what's the matter with you? you want to be killed? not particularly.,-0.44763832552,0.3333,-0.6662,2.1
to go up. to go up.,-0.0417122,0.0,0.0,-3.8
hey i got stuff to do. but i'll find you later okay. whatever.,-0.09941151848,0.25,0.3291,0.9
we think you should give up the magazine. sell it. let someone else run it. whatever it takes. we want you to go to college find a career you love marry a nice girl from a nice family and live happily ever after.,0.18043496594,0.82,0.9287,4.8
o honey nurse what news? nurse? i am a-weary give me leave awhile: fie how my bones ache! what a jaunt have i! i would thou hadst my bones and i thy news: i pray thee speak. what haste? can you not stay awhile? do you not see that i am out of breath? how art thou out of breath when thou hast breath to say to me that thou art out of breath? is the news good or bad? answer to that well you have made a simple choice you know not how to choose a man: romeo! no not he though his face be better than any man's yet his leg excels all men's and for a hand and a foot and a body but all this did i know before. what says he of our marriage? what of that? lord how my head aches! what a head have i! o my back! other' other side--o my back. i' faith i am sorry that thou art not well. sweet sweet sweet nurse tell me what says my love? your love says like an honest gentleman and a courteous and a kind and a handsome and i warrant a virtuous--where is your mother? where is my mother! how oddly thou repliest! your love says like an honest gentleman where is your mother?' o lady dear! are you so hot? henceforward do your messages yourself. here's such a coil! come what says romeo? have you got leave to go to confession to-day? i have. then hie you hence to father laurence' cell there stays a husband to make you a wife,0.1095848427,0.6054,0.9948,2.1
n-n-n-n-duh-duh-duh-pl-pl-pl-pl-muh muh-muh... mister washington.,-0.170820825,0.0,0.0,15.5
oh. hi. what do you want stan? can i... i brought some --,0.37294736755,0.0,0.0772,-1.4
they're arachtoids buckaroo from planet 10! what? how do you know that?,0.47168935641,0.0,0.0,2.1
nice to meet you.  if you don't mind me asking you - how old are you? i just turned twenty.,0.46381765649,0.6,0.4215,-0.3
what do you see starling? well she's not local. her ears are pierced three times each and she's wearing green glitter nail polish. looks like town to me...,0.79653286994,0.15,0.5574,1.3
andy? hi george! eh hi andy.  look this tony clifton... is he performing anywhere? of course.  but only on monday nights. that's alright.  where...?,0.50716173646,1.0,0.5158,3.3
jesus! question answered. they weren't loaded when i put them in there! funky little house ain't it?  friends your hostess is now going to retire for what's left of the night. if you need me i'll be in the bedroom upstairs -- but try and fight that need: the door'll be locked i'll be trying to sleep and if anyone so much as breathes in the keyhole i'm gonna empty this thing into their fucking head. thank you all for the bestest birthday a girl could have.,0.25847335184,0.4,-0.5413,5.2
constanzia.  we expected you last week we sent the car to pick you up at the airport last week. i know it was chaos but anyway here i am one week late.  this is for my mama.  you remember merle? yes thank you. how are the kids? well thank you they asked for you all week. i got surprises for everybody! bought at the airport. this is swell.  where's michael? i've got things to get straight with him and i can't wait on line. you go see your children first and then you wait to see your brother like everybody else.,0.2352161862,0.3111,0.9592,1.7
--if we wrote a story that said haldeman controlled the fund?-- --let me put it this way: i'd have no problem if you did.,0.31317751703,0.0,-0.5994,3.3
what is it? i am uncertain. spock i'm really tired... we are reading an enormous amount of neutron radiation. where? curiously it appears to emanate from us. from enterprise?,-0.33696886926,0.8667,-0.4098,5.2
i used to tell myself. talent is more erotic when it's wasted. will i see you tonight? the red sox blow a chance to win their first world series since 1918. you expect me to miss that for an opening night?,0.31203400914,0.3556,0.6322,1.7
for christ's sake why? to recover the mind set.,-0.0417122,0.0,0.0,0.1
what does it look like? some kind of signaling. no kidding. let's see...international morse i think ...k...e...o...p...e...r...e...c...a...l... l...m...i...s...t...a...k...e...o...p...e... gee i don't know it seems to be some kind of code.,-0.18998856097,0.9,0.1779,3.7
don't know if it'll do any good mr. cuthbert. why not? no one broke into this room sir. someone broke out.  that lock was torn off from the <u>inside</u>.,0.2992754736,0.6,0.7545,1.3
come on. no way. go!,-0.16671060165,0.0,-0.3595,-0.7
i have to get my teeth cleaned this week. oh that's nice.,-0.28248222995,1.0,0.4215,-0.3
do you have any kids? no. although i've studied them in the wild.,0.83512712976,0.4,-0.296,0.9
hear you had a little trouble quintero. defective fuse?  well you're all in one piece. so what's the beef? you know the beef. this new rule of yours that we work alone. we're taking it up with the super. super's busy -- with your negotiatin' committee. so much the better.,0.47158047171,0.436,0.5393,3.3
he's just laying in bed. he's pretty upset. he won't talk. he's dealing with a lot of things.  i think he needs to find answers himself.,2.2242922452,1.0,0.1531,-0.7
we're already past it aren't we kevin? if you say so.,0.34336922621,0.25,0.0,1.7
i'm goin' on down to kansas. we got to kill this other one first.  shit ned if we're lucky we could kill him by nightfall... or maybe tomorrow morning. then we could head back all three of us with the money.,0.39629176407,0.4384,-0.9042,0.5
will you go back to england? i have nothing to go back for.,-0.170820825,0.0,0.0,-0.3
hi roper. hi kimura. where's the command post?,-0.0417122,0.0,0.0,5.2
oh thank you darling. you can't open it yet. you have to put all of them under the tree until morning.,0.08035374005,0.5,0.743,1.3
"""in fact in fact in fact i'm not sure if i'm giving <u>them</u> a second chance or they're giving it to me.  that's the truth.  the truth's best don't you think? you'd know better'n me. how can you <u>say</u> that? it's in your script...it's about getting a second chance.  innit?  """"you <u>can</u> go back..."""" i <u>can</u>? you bet your life.  """"the mill wheel goes around...some times it's even under water -- then it rises up as high as it can go..."""" but how do i...how do i do a film called """"the old mill"""" when i don't have an old mill? well first you got to change the title...""",0.38361010566,0.2736,0.8683,1.3
to a city with thousands and thousands of people. alive?,0.09103992726,0.4,0.3818,4.8
have you seen the oasisburg police? they drive golf carts with little red sirens. we have to do something. what can we do to help selina? i'll let you know.,0.46005462389,0.25,0.4696,2.1
shhh... we're just outside silver creek. how long...? you've been here two days. you're gonna be okay.  my name is annie wilkes and i'm-- --my number one fan.,-0.03963860834,0.3167,0.5423,2.5
i'm sorry if i let you down. you didn't let me down. or even lou. we don't live or die by what you scribble fink. you let ben geisler down. he liked you. trusted you. and that's why he's gone. fired.  that guy had a heart as big as the outdoors and you fucked him. he tried to convince me to fire you too but that would be too easy. no you're under contract and you're gonna stay that way.  anything you write will be the property of capitol pictures. and capitol pictures will not produce anything you write. not until you grow up a little. you ain't no writer fink  you're a goddamn write-off. i tried to show you something beautiful.  something about all of us ,0.2728947517,0.5727,0.0317,2.5
glorious analytical... the telephone is ringing. oh let it ring. but one of your friends may be in need of you. you must answer.,0.55067494955,0.0,0.775,2.1
i don't know i don't know ... i just know we've made too many enemies. sir bob and i are gonna have to testify before earvin's committee. no you're not!  you're going to claim executive privilege and you're going to stonewall it all the way -- plead the fifth amendment.  i don't give a shit.  they can't force the president's people to testify. executive privilege will make it look like we're covering up. we are covering up!  for some petty stupid shit.  there are things i can say -- when other people say them they'd be lies. but when i say them nobody believes me anyway ...,-0.08160969516,0.695,-0.1556,5.2
sexy hm? what was i before? older sillier. i don't want to depend on these things y'know - sometimes you can weaken your eyes.,0.23559177553,0.6667,0.4094,4.0
they'll put her in jail. the damn little fool might as well be naked. well it is a little tight. but it isn't as bad as all that. no one will notice unless they have such thoughts in the first place. who doesn't have such thoughts?  we'd better get going. you're not having lunch? just half-a-cup of coffee. i never eat darlin' you know that. not eating and reverse insomnia are my curses. let's go rose you and brother let's hit the road. rose you and brother wait in the car. i want to speak for a moment lo mr. hillyer.,0.32183598396,0.5532,0.7254,1.3
and this is my son paul.  he was only four years old when his father disappeared. he's coming back mom!  he's the bravest most wonderful man who ever lived. i told you this was a simple-minded play. maybe he'll come back tonight! it's his birthday. i know. stay home tonight! oh paul-- you're married!  you've already got a husband! he's a ghost! he's alive! not even mutual of omaha thinks so anymore. if you have to go out with some guy--can't he be more like dad?  herb shuttle and norbert woodly-- can't you do better than those two freaks? thank you kind sir. a vacuum cleaner salesman and a fairy doctor. a what kind of doctor? a fairy--a queer.  everybody in the building knows he's a queer. that's an interesting piece of news. you're the only woman he ever took out. not true. still lives with his mother. you know she has no feet!  you want him to abandon his mother who has no husband who has no money of her own who has no feet? how did she lose her feet? in a railroad accident many years ago. i was afraid to ask. norbert was just beginning practice. a real man would have sold her to a catfood company i suppose.  as far as that goes j. edgar hoover still lives with his mother. i didn't know that. a lot of people don't. j. edgar hoover plays sports. i don't really know. to only exercise dr. woodly ever gets is playing the violin and making that stupid peace sign.  peace.  peace.  peace everybody.,0.83271643176,0.5917,0.9673,2.5
this one is particularly interesting. it's a hari-kari blade. ohhh. what's hari-kari? an ancient japanese ceremony. like a tea ceremony? no. like this.,-0.17476455309,0.25,0.7313,10.0
it's amazing how much activity is going on today. yes well the guests and some of the staff left yesterday but the last day is always very hectic - everybody wants to be on their way as early as possible.,0.06624652053,0.3583,0.5859,7.2
what is thy bidding my master? send the fleet to the far side of endor. there it will stay until called for. what of the reports of the rebel fleet massing near sullust? it is of no concern. soon the rebellion will be crushed and young skywalker will be one of us! your work here is finished my friend. go out to the command ship and await my orders. yes my master.,-0.05453295999,0.475,0.2148,1.7
